#NN 	 Count 	 V 	 A 	 C 	 G 	 T 	 B 	 L 	 L1 	 P 	 F 	 P1 	 F1 	 Ngal 	 Ngroup 
1198 	 18782 	 18723.637000416376 	 4057.5461817361 	 260.7415067482726 	 0.0 	 13.84356664973689 	 15.561566059573984 	 20.749149834108188 	 20.749149834108188 	 0.05842515409879805 	 0.14286646921871374 	 0.05842515409879805 	 0.14286646921871374 	 214 	 47
1199 	 4420 	 4387.615169271252 	 1345.7075069161754 	 133.35373998396534 	 0.0 	 9.781356974055786 	 10.091261835460973 	 10.611953449119707 	 10.611953449119707 	 0.015594565788016674 	 0.02515027769848551 	 0.015594565788016674 	 0.02515027769848551 	 19 	 4
1200 	 8425 	 8155.027319521977 	 2468.6372235246367 	 206.0321254716481 	 0.0 	 9.910359337300891 	 11.981807292787181 	 16.395515602271196 	 16.395515602271196 	 0.09462050926651278 	 0.15553645866476776 	 0.09462050926651278 	 0.15553645866476776 	 22 	 3
1201 	 2479 	 2458.2055896053052 	 916.8255060208553 	 110.0572707570058 	 0.0 	 8.043642678335525 	 8.33044014007129 	 8.758079332090288 	 8.758079332090288 	 0.017515329861002328 	 0.025024941026380434 	 0.017515329861002328 	 0.025024941026380434 	 24 	 4
1202 	 3316 	 3302.5832404001076 	 1083.7515832297702 	 117.31632162063268 	 0.0 	 9.14208557986461 	 9.237858537146364 	 9.335736245641142 	 9.335736245641142 	 0.005210731690588487 	 0.0052697234778419436 	 0.005210731690588487 	 0.0052697234778419436 	 9 	 2
1203 	 2035 	 2015.7107885137564 	 780.7342070164266 	 99.63321652634538 	 0.0 	 7.7454430857466425 	 7.836083529532362 	 7.928559453156493 	 7.928559453156493 	 0.005817173504477999 	 0.005866033485545986 	 0.005817173504477999 	 0.005866033485545986 	 46 	 11
1204 	 1716 	 1696.4572609895256 	 697.6047113219173 	 94.34272447759467 	 0.0 	 7.29549514269268 	 7.39436681720582 	 7.507555472682971 	 7.507555472682971 	 0.00673060609984272 	 0.007595574133006403 	 0.00673060609984272 	 0.007595574133006403 	 9 	 2
1205 	 316 	 255.90200190772495 	 294.03516784798006 	 78.70593519541275 	 0.0 	 2.610932601504622 	 3.7358703269066478 	 6.263219318510159 	 6.263219318510159 	 0.1772447857749413 	 0.2527579090924492 	 0.1772447857749413 	 0.2527579090924492 	 3 	 1
1206 	 9940 	 9917.663583287338 	 2422.621028349426 	 185.31898941380078 	 0.0 	 12.281322749903334 	 13.072707961621404 	 14.747216607000508 	 14.747216607000508 	 0.03121338854253042 	 0.060190984387778756 	 0.03121338854253042 	 0.060190984387778756 	 27 	 3
1208 	 613 	 595.2180045449927 	 350.48065204677636 	 67.18886638516763 	 0.0 	 5.094871865841709 	 5.216350132142536 	 5.346720102970157 	 5.346720102970157 	 0.011781170682250399 	 0.012342052824211866 	 0.011781170682250399 	 0.012342052824211866 	 6 	 1
1209 	 29423 	 29326.74114867199 	 6681.9441805405995 	 447.8215960106574 	 0.0 	 13.166859983990165 	 14.920995860998138 	 35.636510314198965 	 35.636510314198965 	 0.06245175447669363 	 0.40974161940296816 	 0.06245175447669363 	 0.40974161940296816 	 77 	 12
1210 	 1305 	 1287.2300023733376 	 583.0753622260364 	 86.50550851806338 	 0.0 	 6.622968928711106 	 6.740326393252556 	 6.883889642663923 	 6.883889642663923 	 0.008782075207794246 	 0.010537358555743812 	 0.008782075207794246 	 0.010537358555743812 	 33 	 10
1211 	 16801 	 16786.6363603609 	 3309.927408439873 	 215.41415959008174 	 0.0 	 15.214807718341994 	 15.365412444281453 	 17.14211415537396 	 17.14211415537396 	 0.004924906529075131 	 0.0546550875116823 	 0.004924906529075131 	 0.0546550875116823 	 219 	 35
1212 	 3937 	 3633.5169510934043 	 1659.2401837115574 	 202.0588713661233 	 4.0 	 6.569603942990791 	 8.211667087386006 	 16.079334086743977 	 3.2158668173487954 	 0.11109079462927327 	 0.3238922489426689 	 0.34272619149143624 	 0.11109079462927327 	 8 	 1
1213 	 3757 	 3699.463949571002 	 1580.7895341674634 	 195.4309792419515 	 0.0 	 7.020790313214005 	 8.08873567690812 	 15.551903189823085 	 15.551903189823085 	 0.07068026914889894 	 0.31569229389217845 	 0.07068026914889894 	 0.31569229389217845 	 115 	 24
1214 	 311 	 287.46391461100063 	 235.1980799508407 	 58.96665626585449 	 0.0 	 3.66666149661278 	 3.9886623194375637 	 4.692417411155713 	 4.692417411155713 	 0.04206233864982543 	 0.08106769129628229 	 0.04206233864982543 	 0.08106769129628229 	 8 	 3
1216 	 1415 	 1304.0940706703566 	 747.5418196448253 	 106.31978890410991 	 0.0 	 5.233529562091773 	 7.0310694495362025 	 8.46065997628797 	 8.46065997628797 	 0.1465632823168695 	 0.09228088662384519 	 0.1465632823168695 	 0.09228088662384519 	 2 	 0
1217 	 19350 	 19299.731406870258 	 5343.012692750211 	 408.4775056292103 	 0.0 	 10.836432093671165 	 13.08031071263017 	 32.50560708136816 	 32.50560708136816 	 0.09382041012573884 	 0.4261249374537206 	 0.09382041012573884 	 0.4261249374537206 	 492 	 81
1218 	 1292 	 1266.8382141672728 	 708.0168014363111 	 114.37245584456883 	 0.0 	 5.3678311514528225 	 6.190448532455225 	 9.101470850611333 	 9.101470850611333 	 0.07117126453927974 	 0.19036343608897238 	 0.07117126453927974 	 0.19036343608897238 	 18 	 5
1219 	 11177 	 11124.478667145895 	 2961.7611231237693 	 229.01863583680068 	 0.0 	 11.268105229985167 	 12.932402257580158 	 18.22472397679476 	 18.22472397679476 	 0.06877116227625134 	 0.16985910957910197 	 0.06877116227625134 	 0.16985910957910197 	 230 	 45
1220 	 153191 	 152965.57940307353 	 29744.66944967226 	 1465.1811410642133 	 1.0 	 15.427864780466637 	 20.30101849936974 	 116.59541056269657 	 58.297705281348286 	 0.1363925561494745 	 0.7034105471054232 	 0.1363925561494745 	 0.4834262562326739 	 417 	 59
1221 	 3966 	 3932.236802229377 	 1239.4176991226143 	 126.8353618036439 	 0.0 	 9.517945737775925 	 9.771862369434315 	 10.093237394949451 	 10.093237394949451 	 0.01316325337438062 	 0.016177871207640814 	 0.01316325337438062 	 0.016177871207640814 	 14 	 3
1223 	 8777 	 8757.722780910814 	 2478.7319232302484 	 212.274450845736 	 0.0 	 10.599439211842489 	 11.677014889708001 	 16.892264072108222 	 16.892264072108222 	 0.04837285471705799 	 0.18254745558579102 	 0.04837285471705799 	 0.18254745558579102 	 34 	 7
1224 	 1198 	 1180.6302906102276 	 547.7040922057519 	 83.59121070911341 	 0.0 	 6.466796436679037 	 6.552173219642567 	 6.651977191695789 	 6.651977191695789 	 0.006557875562915486 	 0.007558530382047167 	 0.006557875562915486 	 0.007558530382047167 	 46 	 11
1225 	 1642 	 1628.1124737447756 	 674.0835118010596 	 92.38379325561029 	 0.0 	 7.245893625530227 	 7.296555900621929 	 7.35166867910504 	 7.35166867910504 	 0.003483751138389293 	 0.0037624203659047395 	 0.003483751138389293 	 0.0037624203659047395 	 13 	 3
1226 	 17901 	 17880.162415084218 	 4305.925537854385 	 319.3163277218345 	 0.0 	 12.457365268787571 	 13.484827313952447 	 25.410385983440786 	 25.410385983440786 	 0.03960582907122785 	 0.3066073600960968 	 0.03960582907122785 	 0.3066073600960968 	 191 	 30
1227 	 3143 	 3093.1843675993373 	 1245.4043280014068 	 146.80907907785797 	 0.0 	 7.451036498074166 	 8.483156054271857 	 11.682695313005025 	 11.682695313005025 	 0.06477388501532387 	 0.15866125364412131 	 0.06477388501532387 	 0.15866125364412131 	 20 	 4
1228 	 2920 	 2884.7621886383795 	 1280.3611793252112 	 166.0908059288952 	 0.0 	 6.7592541117782154 	 7.708802255275611 	 13.217086382850175 	 13.217086382850175 	 0.065630663816024 	 0.2632282061149261 	 0.065630663816024 	 0.2632282061149261 	 109 	 21
1230 	 7359 	 7349.098459601887 	 1877.3078897062962 	 156.48708302555798 	 0.0 	 11.744102019544034 	 11.996567725654955 	 12.45284639677469 	 12.45284639677469 	 0.010634312714028513 	 0.01866215152784171 	 0.010634312714028513 	 0.01866215152784171 	 31 	 5
1231 	 10670 	 10663.972858682775 	 2492.063678133435 	 185.30583591849927 	 0.0 	 12.837520508308355 	 13.448382053274825 	 14.746169885102423 	 14.746169885102423 	 0.023239131452128397 	 0.04602973775444552 	 0.023239131452128397 	 0.04602973775444552 	 26 	 5
1232 	 1297 	 1279.75926085933 	 626.1427547914491 	 95.80511387610167 	 0.0 	 6.1316333267431125 	 6.5355880230067624 	 7.623928723431757 	 7.623928723431757 	 0.03188976375403959 	 0.07686284213751436 	 0.03188976375403959 	 0.07686284213751436 	 11 	 3
1233 	 354 	 337.5844752305119 	 235.99358648678492 	 54.632987442220106 	 0.0 	 4.291444698850947 	 4.319617094642169 	 4.347555003653387 	 4.347555003653387 	 0.003271651797053636 	 0.003223416899349684 	 0.003271651797053636 	 0.003223416899349684 	 15 	 3
1234 	 2636 	 2622.632776142118 	 942.668453194142 	 110.37127263944507 	 0.0 	 8.346410980198533 	 8.5408859629045 	 8.783066807955473 	 8.783066807955473 	 0.011516051583696087 	 0.013979537363917122 	 0.011516051583696087 	 0.013979537363917122 	 58 	 12
1235 	 1247 	 1226.9725068681346 	 573.6505636742946 	 86.32315660231058 	 0.0 	 6.41665458677095 	 6.645384462909457 	 6.869378538276755 	 6.869378538276755 	 0.01751103907043544 	 0.016574029107845785 	 0.01751103907043544 	 0.016574029107845785 	 6 	 1
1236 	 8480 	 8459.74241975496 	 2172.3086005993764 	 175.08963595291723 	 0.0 	 11.683067153655022 	 12.40683715387657 	 13.933190523033607 	 13.933190523033607 	 0.030044536125254102 	 0.05794805487220684 	 0.030044536125254102 	 0.05794805487220684 	 71 	 13
1237 	 7764 	 7700.381934326386 	 2231.15452115522 	 194.09516796369252 	 0.0 	 10.353897761871789 	 11.495157476421982 	 15.445602705836675 	 15.445602705836675 	 0.05223382439667061 	 0.14663451226651678 	 0.05223382439667061 	 0.14663451226651678 	 21 	 4
1238 	 5952 	 5921.908420319975 	 1663.770189039376 	 148.85395734602244 	 0.0 	 10.67799229604989 	 11.177198233109884 	 11.845421555204808 	 11.845421555204808 	 0.022841527571857135 	 0.029024643078807484 	 0.022841527571857135 	 0.029024643078807484 	 89 	 20
1239 	 2965 	 2939.962570559909 	 1006.8828387409508 	 113.26102063608894 	 0.0 	 8.759596819336489 	 8.889932591867554 	 9.01302564693336 	 9.01302564693336 	 0.007384659924605547 	 0.0068755706975301275 	 0.007384659924605547 	 0.0068755706975301275 	 70 	 10
1240 	 1154 	 1131.9143172527702 	 554.9393158755424 	 86.17748779949248 	 0.0 	 6.119124838723595 	 6.439492842570546 	 6.857786583265366 	 6.857786583265366 	 0.02550981421499393 	 0.031457091883178516 	 0.02550981421499393 	 0.031457091883178516 	 21 	 2
1242 	 2465 	 2429.5041398325284 	 880.5718433753867 	 105.60920330291721 	 0.0 	 8.277021885641307 	 8.338021837449682 	 8.404113370828098 	 8.404113370828098 	 0.0036713687201195555 	 0.003947616749967342 	 0.0036713687201195555 	 0.003947616749967342 	 11 	 3
1245 	 597 	 581.449514861484 	 338.9144469495067 	 65.46333191626223 	 0.0 	 5.146869837756825 	 5.177164635967979 	 5.209406432869286 	 5.209406432869286 	 0.0029343952975220563 	 0.003104181032183129 	 0.0029343952975220563 	 0.003104181032183129 	 8 	 1
1246 	 580 	 564.6833572983154 	 335.59355914268275 	 65.48285413300937 	 0.0 	 5.047921885695949 	 5.12490733010846 	 5.210959961516995 	 5.210959961516995 	 0.0075677515840831214 	 0.008325632380967023 	 0.0075677515840831214 	 0.008325632380967023 	 5 	 1
1248 	 4753 	 4727.035335083171 	 1367.0753412236018 	 131.32100960154085 	 0.0 	 10.373317093523685 	 10.410179950425551 	 10.450193904951737 	 10.450193904951737 	 0.0017736599776214312 	 0.001918180124843331 	 0.0017736599776214312 	 0.001918180124843331 	 85 	 14
1249 	 1141 	 1114.1499020817782 	 553.407480541561 	 86.12186855118699 	 0.0 	 6.039762424198594 	 6.4258647641004245 	 6.853360544115929 	 6.853360544115929 	 0.03097335850571956 	 0.03219282526601883 	 0.03097335850571956 	 0.03219282526601883 	 28 	 5
1252 	 7395 	 7373.88430729798 	 1909.504410575854 	 158.6832441489242 	 0.0 	 11.585023213024503 	 12.033434410905947 	 12.627611346079682 	 12.627611346079682 	 0.018985625777151093 	 0.024093744483865812 	 0.018985625777151093 	 0.024093744483865812 	 118 	 22
1253 	 5474 	 5449.516988446943 	 1533.7616280339157 	 140.61582882907894 	 0.0 	 10.659121121903121 	 10.907460709122802 	 11.189852117555878 	 11.189852117555878 	 0.011515018428298938 	 0.012779445656946014 	 0.011515018428298938 	 0.012779445656946014 	 21 	 5
1254 	 4421 	 4183.428163022855 	 1622.931697303943 	 162.68296002320574 	 1.0 	 7.733094689023223 	 9.976039881942409 	 12.945898622257197 	 6.472949311128598 	 0.12665470375929752 	 0.12956403053653903 	 0.08870487645125957 	 0.12665470375929752 	 14 	 1
1255 	 1006 	 982.5847213283565 	 510.9929778201302 	 83.81250619802917 	 0.0 	 5.768678420122401 	 6.096858344896338 	 6.669587327168229 	 6.669587327168229 	 0.027658245157644895 	 0.04486205455956563 	 0.027658245157644895 	 0.04486205455956563 	 38 	 6
1257 	 1755 	 1737.3220542239008 	 704.2221631704691 	 94.45755315399897 	 0.0 	 7.40102546504214 	 7.455435162737486 	 7.516693248412193 	 7.516693248412193 	 0.0036623593639529164 	 0.004091474771822575 	 0.0036623593639529164 	 0.004091474771822575 	 10 	 1
1258 	 452 	 433.9337620334674 	 281.675154907518 	 60.03287679551438 	 0.0 	 4.621640437289617 	 4.692014941528916 	 4.777264545016428 	 4.777264545016428 	 0.007556056282622055 	 0.009002755025727303 	 0.007556056282622055 	 0.009002755025727303 	 5 	 0
1262 	 285 	 249.7315141994299 	 224.0101240660771 	 55.502533258225256 	 0.0 	 3.3444673347767844 	 4.036034229714725 	 4.416751261084435 	 4.416751261084435 	 0.09370188311661004 	 0.04504042268482017 	 0.09370188311661004 	 0.04504042268482017 	 1 	 0
1264 	 648 	 629.9116934802927 	 377.52068444232896 	 71.07639518431805 	 0.0 	 5.005646467378025 	 5.311477649694076 	 5.656079815368601 	 5.656079815368601 	 0.029643065145449024 	 0.03142013768993327 	 0.029643065145449024 	 0.03142013768993327 	 35 	 5
1265 	 7709 	 7694.561376066171 	 1905.2029135001821 	 155.67085281430315 	 0.0 	 12.116128924970964 	 12.238661760097525 	 12.387892860363616 	 12.387892860363616 	 0.005031159442552062 	 0.006059763639940976 	 0.005031159442552062 	 0.006059763639940976 	 95 	 13
1266 	 10555 	 10525.80297312723 	 2552.4482548593437 	 200.1483969568531 	 0.0 	 12.371419815960895 	 12.752778906391073 	 15.927303363801018 	 15.927303363801018 	 0.015178955342798619 	 0.11068742507441498 	 0.015178955342798619 	 0.11068742507441498 	 53 	 7
1269 	 954 	 926.8962939728489 	 513.1074364397348 	 87.63936315521265 	 0.0 	 5.419311209388684 	 5.85475998417517 	 6.9741189277889095 	 6.9741189277889095 	 0.03862391564770992 	 0.08725306016957075 	 0.03862391564770992 	 0.08725306016957075 	 6 	 0
1270 	 4415 	 4374.3904449809015 	 1333.803302740817 	 131.54989216660394 	 0.0 	 9.838910510999675 	 10.139144021886354 	 10.46840780076041 	 10.46840780076041 	 0.015028165549976975 	 0.015977821223392974 	 0.015028165549976975 	 0.015977821223392974 	 50 	 9
1271 	 2298 	 2275.3163559666637 	 860.7589575852892 	 105.48630462777842 	 0.0 	 7.930151650177437 	 8.159911948973702 	 8.394333405004206 	 8.394333405004206 	 0.014279638944894358 	 0.014160805945417075 	 0.014279638944894358 	 0.014160805945417075 	 21 	 3
1273 	 249 	 241.33125075240298 	 198.91329377875363 	 52.11776385903176 	 0.0 	 3.63974543130581 	 3.8166122076299116 	 4.14739987053052 	 4.14739987053052 	 0.02372026462364624 	 0.04153530402191645 	 0.02372026462364624 	 0.04153530402191645 	 2 	 0
1274 	 11734 	 11706.224291538354 	 2672.057963786587 	 191.21421032409015 	 0.0 	 13.14293078614515 	 13.974159970944102 	 15.216343381246137 	 15.216343381246137 	 0.03065333196119656 	 0.04255436760767027 	 0.03065333196119656 	 0.04255436760767027 	 32 	 4
1275 	 4329 	 4304.117410046268 	 1306.3882162483962 	 129.8149824760466 	 0.0 	 9.88400849727479 	 10.063462562878291 	 10.330348074225293 	 10.330348074225293 	 0.008996331668427743 	 0.013086593579595312 	 0.008996331668427743 	 0.013086593579595312 	 61 	 12
1277 	 313 	 305.80088558446096 	 221.26524355610658 	 52.94183997722996 	 0.0 	 4.146167025643843 	 4.179402220460636 	 4.212977764378132 	 4.212977764378132 	 0.003991942632912935 	 0.0040007177913954865 	 0.003991942632912935 	 0.0040007177913954865 	 26 	 5
1278 	 590 	 565.1580853810641 	 350.52969329741 	 69.0139285153867 	 0.0 	 4.8368919625438185 	 5.079115199466717 	 5.4919539327072515 	 5.4919539327072515 	 0.02442749717354842 	 0.03905364046707671 	 0.02442749717354842 	 0.03905364046707671 	 16 	 2
1279 	 275 	 259.61313501814755 	 210.4641961254601 	 53.80033481765744 	 0.0 	 3.7005790979771573 	 3.911949560142608 	 4.281294613114593 	 4.281294613114593 	 0.0277661302384716 	 0.045079219557196785 	 0.0277661302384716 	 0.045079219557196785 	 4 	 1
1280 	 4754 	 4732.094708940846 	 1539.0158472069036 	 152.09836372541926 	 0.0 	 9.224261174819473 	 10.118556238943269 	 12.103603211544751 	 12.103603211544751 	 0.046233960906206434 	 0.08932736609258236 	 0.046233960906206434 	 0.08932736609258236 	 112 	 19
1281 	 3782 	 3761.057873098649 	 1241.8521832926972 	 130.40417509585401 	 0.0 	 9.085762195448481 	 9.523101406683258 	 10.3772345331631 	 10.3772345331631 	 0.023501661390256924 	 0.04292053807843593 	 0.023501661390256924 	 0.04292053807843593 	 16 	 5
1282 	 10861 	 10822.893175270152 	 3120.6145497427024 	 261.9000253049312 	 0.0 	 10.404578652140017 	 11.91528922576223 	 20.841341811586137 	 20.841341811586137 	 0.0676845661401916 	 0.2724960505140661 	 0.0676845661401916 	 0.2724960505140661 	 104 	 14
1284 	 3894 	 3892.065625557558 	 1213.4644855737818 	 124.47582287279667 	 0.0 	 9.622199096458626 	 9.74859581216696 	 9.9054712528184 	 9.9054712528184 	 0.006525117647704291 	 0.00798183094281392 	 0.006525117647704291 	 0.00798183094281392 	 29 	 4
1285 	 8123 	 8084.85626076428 	 2722.6292243349462 	 260.1014510433679 	 0.0 	 8.908509673482063 	 10.467566456909116 	 20.69821581946331 	 20.69821581946331 	 0.08046297779464688 	 0.3282654441923093 	 0.08046297779464688 	 0.3282654441923093 	 70 	 17
1286 	 8668 	 8638.13247059124 	 2274.421002485854 	 189.08722232982757 	 0.0 	 11.393843700638662 	 12.028422515607895 	 15.047083054654134 	 15.047083054654134 	 0.02709297252069765 	 0.11149045882865209 	 0.02709297252069765 	 0.11149045882865209 	 46 	 10
1287 	 5394 	 5348.890177467511 	 1498.6725490969714 	 138.3032995073506 	 0.0 	 10.707255925966946 	 10.836130117180026 	 11.005826881256871 	 11.005826881256871 	 0.005982076863635648 	 0.007769302177867521 	 0.005982076863635648 	 0.007769302177867521 	 16 	 3
1288 	 5441 	 5409.460291097747 	 1615.9589165954126 	 151.53931050526583 	 0.0 	 10.042570208086756 	 10.663628541052784 	 12.05911516982532 	 12.05911516982532 	 0.029993836169076485 	 0.06141364997680593 	 0.029993836169076485 	 0.06141364997680593 	 20 	 4
1289 	 4708 	 4671.3085755557695 	 1382.8814662162804 	 134.13080853122142 	 0.0 	 10.13385895250371 	 10.309946546653293 	 10.673790599328228 	 10.673790599328228 	 0.008613249336423427 	 0.01733933522630942 	 0.008613249336423427 	 0.01733933522630942 	 24 	 4
1291 	 13869 	 13754.193392790186 	 3084.5423662689245 	 210.42341540385686 	 0.0 	 13.377212979662183 	 14.65874109280515 	 16.744963351901546 	 16.744963351901546 	 0.045710165947285865 	 0.06643236191353354 	 0.045710165947285865 	 0.06643236191353354 	 277 	 44
1292 	 2272 	 2177.268057763773 	 889.0216395365632 	 108.15858379885913 	 0.0 	 7.347182433822729 	 8.219612427524599 	 8.606986624703708 	 8.606986624703708 	 0.056044291806538235 	 0.02302153845686427 	 0.056044291806538235 	 0.02302153845686427 	 10 	 1
1293 	 17950 	 17875.30274336797 	 4917.689924565301 	 371.8844507610952 	 0.0 	 10.9046948979493 	 13.223704068564318 	 29.59362429882143 	 29.59362429882143 	 0.09611119137384269 	 0.3823199824565933 	 0.09611119137384269 	 0.3823199824565933 	 62 	 11
1294 	 1546 	 1525.3966253502338 	 656.6248388609257 	 92.17922170221286 	 0.0 	 6.969260992303013 	 7.12334978247232 	 7.335389392135446 	 7.335389392135446 	 0.010934013053501305 	 0.014665152134116026 	 0.010934013053501305 	 0.014665152134116026 	 16 	 2
1296 	 1202 	 1181.4696490316103 	 558.2920801203733 	 85.50460713312894 	 0.0 	 6.348664208760801 	 6.529380098210659 	 6.804240441184002 	 6.804240441184002 	 0.014032867502407051 	 0.020614081686310078 	 0.014032867502407051 	 0.020614081686310078 	 16 	 2
1298 	 4228 	 4182.7941554337895 	 1445.3473213408868 	 166.02917113621774 	 0.0 	 8.681914914859291 	 8.705381779898541 	 13.212181641889643 	 13.212181641889643 	 0.0013496557544983468 	 0.20562504030493214 	 0.0013496557544983468 	 0.20562504030493214 	 68 	 16
1299 	 3900 	 3754.2528463699523 	 1339.8367817087556 	 138.13380917678867 	 0.0 	 8.406067584400796 	 9.699557188016032 	 10.992339269299267 	 10.992339269299267 	 0.07144131284471406 	 0.06247769912970892 	 0.07144131284471406 	 0.06247769912970892 	 10 	 2
1301 	 7614 	 7577.865633561881 	 2272.115611182232 	 199.04671326596338 	 0.0 	 10.00547542070575 	 11.414986833499047 	 15.839634161236605 	 15.839634161236605 	 0.06580210063004649 	 0.16234484891909515 	 0.06580210063004649 	 0.16234484891909515 	 115 	 21
1302 	 7375 	 7343.944224803948 	 2264.216081298011 	 198.48203301862446 	 0.0 	 9.730446160324776 	 11.40766268292682 	 15.794698334921435 	 15.794698334921435 	 0.07934562808051296 	 0.1612740765081441 	 0.07934562808051296 	 0.1612740765081441 	 69 	 13
1303 	 633 	 617.3352928088984 	 365.8613172641174 	 69.53388481405477 	 0.0 	 5.0620434329484505 	 5.261626302665121 	 5.533330740269647 	 5.533330740269647 	 0.019332550810703432 	 0.02516957098799708 	 0.019332550810703432 	 0.02516957098799708 	 17 	 5
1304 	 2690 	 2648.588666731323 	 1074.9670699760534 	 130.26726479736337 	 0.0 	 7.391636657642893 	 8.252012289105888 	 10.366339557780615 	 10.366339557780615 	 0.05499839803307571 	 0.11356146269350363 	 0.05499839803307571 	 0.11356146269350363 	 51 	 10
1305 	 5241 	 5210.704184805099 	 1577.5844606019116 	 147.98590194127988 	 0.0 	 9.908891057694003 	 10.660369940022326 	 11.776343900933602 	 11.776343900933602 	 0.036534072974802295 	 0.049738743776023914 	 0.036534072974802295 	 0.049738743776023914 	 17 	 4
1306 	 18484 	 18455.160223510902 	 4231.436261018533 	 283.8683512475291 	 0.0 	 13.084323443691881 	 14.906333314095946 	 22.589525644195326 	 22.589525644195326 	 0.06509350195568842 	 0.20490775631105884 	 0.06509350195568842 	 0.20490775631105884 	 326 	 58
1309 	 4824 	 4823.035945436918 	 1389.4517153146382 	 132.62171084135764 	 0.0 	 10.413537711912687 	 10.47680433693623 	 10.553700420853037 	 10.553700420853037 	 0.003028510728814458 	 0.0036564069575328014 	 0.003028510728814458 	 0.0036564069575328014 	 23 	 3
1310 	 4341 	 4320.022217318689 	 1302.526535130185 	 129.100003528724 	 0.0 	 9.949944436763996 	 10.089283497504944 	 10.273451857388777 	 10.273451857388777 	 0.006953314828195811 	 0.009044382135996868 	 0.006953314828195811 	 0.009044382135996868 	 10 	 2
1311 	 4766 	 4742.42500548444 	 1407.1116940039155 	 135.2553402063368 	 0.0 	 10.11097774048755 	 10.403372553403932 	 10.763277986707239 	 10.763277986707239 	 0.014253184172420365 	 0.01700341925243582 	 0.014253184172420365 	 0.01700341925243582 	 80 	 18
1312 	 902 	 883.9838509064924 	 451.1617903260713 	 75.8426335677745 	 0.0 	 5.878049980258332 	 5.948656700098686 	 6.035365014709311 	 6.035365014709311 	 0.005970108310678313 	 0.007235326893932755 	 0.005970108310678313 	 0.007235326893932755 	 7 	 1
1313 	 15639 	 15602.764377715139 	 3290.9821218224397 	 216.45961485247994 	 0.0 	 14.223198850811288 	 15.203677249750662 	 17.225308841770016 	 17.225308841770016 	 0.03331914660559739 	 0.06234026516629075 	 0.03331914660559739 	 0.06234026516629075 	 99 	 19
1314 	 3233 	 3175.2874269026584 	 1282.0232213062056 	 165.86242670166888 	 0.0 	 7.430335209531096 	 7.729437261955279 	 13.198912541393886 	 13.198912541393886 	 0.01972998295236661 	 0.26134288325796845 	 0.01972998295236661 	 0.26134288325796845 	 36 	 6
1315 	 2542 	 2522.351462989564 	 958.5203858622962 	 116.51527133552621 	 0.0 	 7.894515860673408 	 8.22656442263322 	 9.27199068937121 	 9.27199068937121 	 0.020597165706298756 	 0.05974357654368853 	 0.020597165706298756 	 0.05974357654368853 	 18 	 4
1316 	 6481 	 6432.357370485261 	 2091.7347889767993 	 199.96802004946673 	 0.0 	 9.225391389553362 	 10.460346551710419 	 15.912949425585932 	 15.912949425585932 	 0.06273349598789668 	 0.20674711566462634 	 0.06273349598789668 	 0.20674711566462634 	 61 	 15
1317 	 689 	 672.5283878224598 	 424.95205259676834 	 80.55482307766297 	 0.0 	 4.747794842120319 	 5.275314827357658 	 6.410349141351574 	 6.410349141351574 	 0.05263037147480528 	 0.09713049399958822 	 0.05263037147480528 	 0.09713049399958822 	 7 	 1
1318 	 4054 	 4031.05301208158 	 1262.1547728721862 	 128.8563511977454 	 0.0 	 9.581359826992763 	 9.79505287197881 	 10.254062620953224 	 10.254062620953224 	 0.011028514323365345 	 0.022894264294912703 	 0.011028514323365345 	 0.022894264294912703 	 34 	 7
1319 	 274 	 260.2075080788808 	 202.29150897533256 	 51.08501201476044 	 0.0 	 3.858899111439381 	 3.959899410748552 	 4.0652160900289935 	 4.0652160900289935 	 0.012917623983090987 	 0.0131233848622163 	 0.012917623983090987 	 0.0131233848622163 	 11 	 1
1320 	 8809 	 8726.467700671328 	 2960.616915921806 	 271.3638392437151 	 0.0 	 8.84254999734164 	 10.910137932058223 	 21.594448196015858 	 21.594448196015858 	 0.10467375083869923 	 0.3287016244987546 	 0.10467375083869923 	 0.3287016244987546 	 78 	 14
1321 	 711 	 702.9187390420598 	 409.9481209002475 	 75.2391697130984 	 0.0 	 5.143958734328001 	 5.448599744833169 	 5.987342886984816 	 5.987342886984816 	 0.028759908298310675 	 0.04710964014918309 	 0.028759908298310675 	 0.04710964014918309 	 14 	 3
1322 	 5610 	 5570.725055532309 	 1650.3136558755853 	 152.372231223646 	 0.0 	 10.126665986854583 	 10.830803241657067 	 12.12539689459225 	 12.12539689459225 	 0.03359839144339712 	 0.05639407416085974 	 0.03359839144339712 	 0.05639407416085974 	 86 	 20
1323 	 504 	 484.4161443290479 	 304.0452272204258 	 62.3800118048372 	 0.0 	 4.77971138133858 	 4.874080950347766 	 4.964043614435313 	 4.964043614435313 	 0.009775388341371252 	 0.00914429000112281 	 0.009775388341371252 	 0.00914429000112281 	 14 	 5
1324 	 2317 	 2299.063133209825 	 857.3488745372256 	 105.02146059264005 	 0.0 	 8.04478737241289 	 8.163558854534813 	 8.35734229202468 	 8.35734229202468 	 0.0073277976950206145 	 0.011729592458110078 	 0.0073277976950206145 	 0.011729592458110078 	 8 	 1
